29170d29169
> "2019313363","2019313363239900","2399","0","theft-other","larceny","5/19/2019 3:45:00 PM","","5/19/2019 5:28:00 PM","2401 E COLFAX AVE","3152275","1695032","-104.95851770","39.74042120","2","213","city-park","1","0"
> "2019313089","2019313089299900","2999","0","criminal-mischief-other","public-disorder","5/12/2019 6:00:00 PM","","5/19/2019 3:46:00 PM","995 N CORONA ST","3147821","1691877","-104.97442040","39.73183190","6","623","capitol-hill","1","0"
> "2019313013","2019313013570700","5707","0","criminal-trespassing","all-other-crimes","5/19/2019 1:54:00 PM","","5/19/2019 5:43:00 PM","2800 WALNUT ST","3145238","1702586","-104.98338760","39.76127070","2","211","five-points","1","0"
> "2019311064","2019311064131500","1315","0","aggravated-assault","aggravated-assault","5/18/2019 2:35:00 PM","","5/18/2019 7:42:00 PM","","3143312","1690483","-104.99047970","39.72807570","1","123","lincoln-park","1","0"
> "2019308911","2019308911131300","1313","0","assault-simple","other-crimes-against-persons","5/17/2019 11:00:00 AM","","5/17/2019 4:32:00 PM","1612 WAZEE ST","3140692","1698952","-104.99962860","39.75136460","6","612","union-station","1","0"
> "2019311389","2019311389357200","3572","0","drug-methampetamine-possess","drug-alcohol","5/18/2019 5:15:00 PM","","5/18/2019 5:50:00 PM","5000 BLOCK N LINCOLN ST","3144362","1712431","-104.98630550","39.78831020","1","112","globeville","1","0"
> "2019310953","2019310953240400","2404","0","theft-of-motor-vehicle","auto-theft","5/16/2019 5:00:00 PM","5/18/2019 1:29:00 PM","5/18/2019 1:29:00 PM","4000 BLK N MEADE ST","3130579","1706578","-105.03545620","39.77244660","1","111","berkeley","1","0"
> "2019308541","2019308541540100","5401","0","traffic-accident-hit-and-run","traffic-accident","5/17/2019 11:27:00 AM","","5/17/2019 12:41:00 PM","5100 BLOCK E COLFAX AVE","3160929","1694855","-104.92774920","39.73978970","2","222","hale","0","1"
> "2019309353","2019309353110200","1102","0","sex-aslt-rape","sexual-assault","5/17/2019 12:01:00 AM","","5/17/2019 5:05:00 PM","","","","","","3","311","speer","1","0"
> "2019310873","2019310873544100","5441","0","traffic-accident","traffic-accident","5/18/2019 12:35:00 PM","","5/18/2019 12:35:00 PM","200 BLOCK 14TH ST","3143196","1694936","-104.99080340","39.74030180","6","611","cbd","0","1"
> "2019310233","2019310233531300","5313","0","curfew","public-disorder","5/18/2019 1:21:00 AM","","5/18/2019 2:08:00 AM","","3170033","1686620","-104.89557190","39.71702130","3","321","lowry-field","1","0"
> "2019311143","2019311143239901","2399","1","theft-bicycle","larceny","5/18/2019 5:15:00 AM","","5/18/2019 4:21:00 PM","1457 N ST PAUL ST","3154401","1694657","-104.950966","39.73935670","2","213","congress-park","1","0"
> "201999886","201999886131300","1313","0","assault-simple","other-crimes-against-persons","2/13/2019 9:18:00 PM","","2/13/2019 10:40:00 PM","1701 WYNKOOP ST","3140598","1699567","-104.99995090","39.75305430","6","612","union-station","1","0"
> "2019308812","2019308812131300","1313","0","assault-simple","other-crimes-against-persons","5/17/2019 1:20:00 PM","","5/17/2019 3:28:00 PM","N COLORADO BLVD / E BRUCE RANDOLPH AVE","3157268","1703824","-104.94057070","39.76447360","2","212","clayton","1","0"
> "2019306912","2019306912520300","5203","0","weapon-carrying-prohibited","all-other-crimes","5/16/2019 5:10:00 PM","","5/16/2019 6:01:00 PM","16TH ST/ARAPAHOE ST","3141806","1697687","-104.99569170","39.747875","6","611","cbd","1","0"
> "20196004364","20196004364230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","4/1/2019 4:25:00 PM","5/1/2019 4:25:00 PM","5/1/2019 4:38:00 PM","400 BLK N SHERMAN ST","3144762","1688760","-104.98535930","39.72332330","3","311","speer","1","0"
> "2019306523","2019306523531200","5312","0","disturbing-the-peace","public-disorder","5/16/2019 2:55:00 PM","","5/16/2019 2:55:00 PM","4781 N CARSON ST","3187929","1710196","-104.83134110","39.78139660","5","521","montbello","1","0"
> "2019309306","2019309306100601","1006","1","kidnap-dv","all-other-crimes","5/17/2019 5:14:00 PM","","5/17/2019 7:56:00 PM","3144 W 14TH AVE","3132940","1694134","-105.02728730","39.73825230","1","122","west-colfax","1","0"
> "2019306426","2019306426544100","5441","0","traffic-accident","traffic-accident","5/16/2019 2:00:00 PM","","5/16/2019 2:00:00 PM","18300 W ALAMEDA AVE","3082712","1667296","-105.20619680","39.66515730","4","423","marston","0","1"
> "2019313036","2019313036131300","1313","0","assault-simple","other-crimes-against-persons","5/19/2019 1:15:00 PM","","5/19/2019 2:05:00 PM","1541 N TRENTON ST","3169685","1695368","-104.89660240","39.74104240","2","223","east-colfax","1","0"
> "2019169072","2019169072131302","1313","2","assault-dv","other-crimes-against-persons","3/16/2019 10:00:00 PM","3/17/2019 8:51:00 AM","3/17/2019 10:08:00 AM","1639 N OGDEN ST","3147598","1695748","-104.97513380","39.74246210","6","621","north-capitol-hill","1","0"
> "2019312464","2019312464240400","2404","0","theft-of-motor-vehicle","auto-theft","5/19/2019 6:35:00 AM","","5/19/2019 7:08:00 AM","3225 S PARKER RD","3182188","1665464","-104.85290080","39.65871380","3","323","kennedy","1","0"
> "2019308961","2019308961240400","2404","0","theft-of-motor-vehicle","auto-theft","5/17/2019 3:45:00 AM","","5/17/2019 2:30:00 PM","4900 N TRENTON ST","3169763","1711689","-104.89593910","39.78584440","5","511","stapleton","1","0"
> "2019311534","2019311534120200","1202","0","robbery-business","robbery","5/18/2019 7:00:00 PM","","5/18/2019 7:24:00 PM","5701 E COLFAX AVE","3162894","1695113","-104.92075620","39.74046370","2","222","south-park-hill","1","0"
> "2019308231","2019308231239901","2399","1","theft-bicycle","larceny","5/15/2019 1:00:00 PM","5/17/2019 8:57:00 AM","5/17/2019 8:57:00 AM","1441 N HUMBOLDT ST","3149088","1694600","-104.96985920","39.73928690","6","622","cheesman-park","1","0"
> "2019308493","2019308493351200","3512","0","drug-heroin-possess","drug-alcohol","5/17/2019 11:08:00 AM","","5/17/2019 12:10:00 PM","7800 BLOCK E 16TH AVE","3169508","1695652","-104.89722510","39.74182530","2","223","east-colfax","1","0"
> "2019311494","2019311494531200","5312","0","disturbing-the-peace","public-disorder","5/18/2019 6:30:00 PM","","5/18/2019 7:11:00 PM","3083 N BRIGHTON BLVD","3144898","1704538","-104.98455760","39.76663450","6","612","five-points","1","0"
> "2019309788","2019309788400400","4004","0","prostitution-engaging-in","public-disorder","5/17/2019 8:37:00 PM","","5/17/2019 10:00:00 PM","4100 N KITTREDGE ST","3196482","1707421","-104.80098630","39.77360220","5","522","gateway-green-valley-ranch","1","0"
> "2019312092","2019312092570700","5707","0","criminal-trespassing","all-other-crimes","5/19/2019 12:15:00 AM","","5/19/2019 1:01:00 AM","500 16TH ST","3143046","1696397","-104.99130770","39.74431480","6","611","cbd","1","0"
> "2019309970","2019309970540100","5401","0","traffic-accident-hit-and-run","traffic-accident","5/17/2019 10:34:00 PM","","5/17/2019 10:34:00 PM","","3125686","1689056","-105.05316970","39.724413","4","411","barnum-west","0","1"
> "2019310660","2019310660544100","5441","0","traffic-accident","traffic-accident","5/18/2019 10:06:00 AM","","5/18/2019 10:28:00 AM","S DOWNING ST / E ASBURY AVE","3148212","1673119","-104.97341680","39.68033110","3","313","platt-park","0","1"
> "20196004416","20196004416299901","2999","1","criminal-mischief-mtr-veh","public-disorder","5/18/2019 12:00:00 AM","5/18/2019 12:00:00 PM","5/19/2019 11:51:00 AM","7570 W AMHERST AVE","3118025","1667524","-105.08075840","39.66540280","4","423","bear-valley","1","0"
> "2019311439","2019311439110200","1102","0","sex-aslt-rape","sexual-assault","5/18/2019 5:48:00 PM","","5/18/2019 9:33:00 PM","","","","","","2","213","congress-park","1","0"
> "2019310248","2019310248131300","1313","0","assault-simple","other-crimes-against-persons","5/18/2019 12:30:00 AM","5/18/2019 2:00:00 AM","5/18/2019 3:21:00 AM","1600 BLOCK WEWATTA ST","3139980","1699683","-105.00214650","39.75338210","6","612","union-station","1","0"
> "2019191548","2019191548131302","1313","2","assault-dv","other-crimes-against-persons","3/27/2019 1:15:00 PM","","3/27/2019 1:22:00 PM","S FEDERAL BLVD / W FLORIDA AVE","3133659","1676373","-105.02506080","39.68948430","4","421","mar-lee","1","0"
> "2019306146","2019306146358000","3580","0","drug-barbiturate-mfr","drug-alcohol","5/16/2019 12:05:00 PM","","5/16/2019 1:39:00 PM","1500 BLOCK CLEVELAND PL","3143880","1695309","-104.98836370","39.74131520","6","611","cbd","1","0"
> "20198023482","20198023482544100","5441","0","traffic-accident","traffic-accident","5/18/2019 6:50:00 AM","","5/18/2019 6:55:00 AM","7684 N WENATCHEE ST","3219189","1730381","-104.71950480","39.83612130","7","759","dia","0","1"
> "2019288683","2019288683240400","2404","0","theft-of-motor-vehicle","auto-theft","5/8/2019 3:02:00 PM","","5/8/2019 3:02:00 PM","4255 N KITTREDGE ST","3196146","1707481","-104.802180","39.773774","5","522","gateway-green-valley-ranch","1","0"
> "2019313419","2019313419220400","2204","0","burglary-residence-no-force","burglary","5/19/2019 12:30:00 AM","5/19/2019 7:00:00 AM","5/19/2019 9:17:00 PM","7385 E 9TH AVE","3168085","1691655","-104.90237870","39.73087860","3","321","lowry-field","1","0"
> "2019312314","2019312314131502","1315","2","menacing-felony-w-weap","aggravated-assault","5/19/2019 2:56:00 AM","","5/19/2019 2:56:00 AM","","3126382","1684103","-105.05078240","39.71080650","4","412","westwood","1","0"
> "2019305055","2019305055090200","0902","0","homicide-family","murder","5/15/2019 9:34:00 PM","","5/15/2019 9:34:00 PM","","3154873","1701958","-104.94913020","39.75939130","2","213","skyland","1","0"
> "2019311169","2019311169540100","5401","0","traffic-accident-hit-and-run","traffic-accident","5/18/2019 3:28:00 PM","","5/18/2019 7:35:00 PM","","3136687","1694909","-105.01394910","39.74032550","1","123","lincoln-park","0","1"
> "2019311521","2019311521544100","5441","0","traffic-accident","traffic-accident","5/18/2019 6:51:00 PM","","5/18/2019 9:02:00 PM","N SPEER BLVD / N BANNOCK ST","3143259","1691175","-104.99065430","39.72997620","6","611","civic-center","0","1"
> "2019313131","2019313131220200","2202","0","burglary-residence-by-force","burglary","4/29/2019 2:45:00 AM","4/29/2019 3:00:00 AM","5/19/2019 2:54:00 PM","465 N QUEBEC ST","3167614","1689093","-104.904113","39.723854","3","321","hilltop","1","0"
> "2019311976","2019311976357100","3571","0","drug-methampetamine-sell","drug-alcohol","5/18/2019 11:04:00 PM","","5/19/2019 6:16:00 AM","2700 BLOCK W EVANS AVE","3134941","1672278","-105.02058230","39.678224","4","422","college-view-south-platte","1","0"
> "2019312236","2019312236239900","2399","0","theft-other","larceny","5/19/2019 2:08:00 AM","","5/19/2019 4:52:00 AM","5195 MORRISON RD","3125847","1679252","-105.05276890","39.69749670","4","412","westwood","1","0"
> "2019309942","2019309942131502","1315","2","menacing-felony-w-weap","aggravated-assault","5/17/2019 10:20:00 PM","","5/17/2019 10:22:00 PM","4800 BLOCK N FEDERAL BLVD","3133468","1710828","-105.02509950","39.78407250","1","111","sunnyside","1","0"
31505a32149,32202
> "2019310831","2019310831544100","5441","0","traffic-accident","traffic-accident","5/18/2019 12:13:00 PM","","5/18/2019 12:13:00 PM","I25 HWYSB / N SPEER BLVD","3137010","1700390","-105.012696","39.75536710","1","121","jefferson-park","0","1"
> "2019313184","2019313184542000","5420","0","traffic-accident-dui-duid","traffic-accident","5/19/2019 11:52:00 AM","","5/19/2019 5:55:00 PM","N TOWER RD / E 56TH AVE","3204523","1716482","-104.77212220","39.79830210","5","522","gateway-green-valley-ranch","0","1"
> "2019309134","2019309134351000","3510","0","drug-heroin-sell","drug-alcohol","5/17/2019 3:40:00 PM","","5/17/2019 4:44:00 PM","4300 BLOCK N PECOS ST","3138767","1707789","-105.00630390","39.77565250","1","112","sunnyside","1","0"
> "2019312801","2019312801544100","5441","0","traffic-accident","traffic-accident","5/19/2019 11:31:00 AM","","5/19/2019 11:31:00 AM","2100 BLOCK S BROADWAY ST","3144258","1672106","-104.987485","39.67761220","3","313","rosedale","0","1"
> "2019305792","2019305792220300","2203","0","burglary-business-by-force","burglary","5/16/2019 4:39:00 AM","5/16/2019 4:39:00 AM","5/16/2019 9:56:00 AM","8271 E NORTHFIELD BLVD","3170763","1711771","-104.892379","39.78605120","5","511","stapleton","1","0"
> "20196004428","20196004428230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","5/18/2019 3:00:00 PM","5/19/2019 7:00:00 PM","5/19/2019 7:36:00 PM","2500 WALNUT ST","3144266","1701521","-104.98686630","39.75836220","2","211","five-points","1","0"
> "2019312894","2019312894230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","5/17/2019 5:00:00 PM","5/18/2019 2:00:00 PM","5/19/2019 12:47:00 PM","5350 LEETSDALE DR","3161324","1683190","-104.92660650","39.70776020","3","322","washington-virginia-vale","1","0"
> "2019309434","2019309434542000","5420","0","traffic-accident-dui-duid","traffic-accident","5/17/2019 2:30:00 PM","","5/17/2019 5:50:00 PM","1500 BLK CLEVELAND PL","3143987","1695392","-104.98798150","39.74154140","6","611","cbd","0","1"
> "2019311089","2019311089544100","5441","0","traffic-accident","traffic-accident","5/18/2019 2:48:00 PM","","5/18/2019 2:48:00 PM","2000 BLOCK E COLFAX AVE","3150981","1694664","-104.96312670","39.739432","6","622","cheesman-park","0","1"
> "2019312332","2019312332549900","5499","0","traf-other","all-other-crimes","5/19/2019 3:21:00 AM","","5/19/2019 5:13:00 AM","W WARREN AVE / S SHERIDAN BLVD","3125746","1671302","-105.05326680","39.67567330","4","421","harvey-park","1","0"
> "2019306626","2019306626131300","1313","0","assault-simple","other-crimes-against-persons","5/16/2019 2:40:00 PM","","5/17/2019 1:32:00 PM","","3142169","1691669","-104.99451990","39.731349","1","123","lincoln-park","1","0"
> "2019308166","2019308166544100","5441","0","traffic-accident","traffic-accident","5/17/2019 8:00:00 AM","","5/17/2019 10:05:00 AM","E ALAMEDA AVE / S DOWNING ST","3148153","1684330","-104.97339560","39.71110870","3","312","washington-park-west","0","1"
> "2019313282","2019313282521200","5212","0","weapon-poss-illegal-dangerous","all-other-crimes","5/19/2019 4:38:00 PM","","5/19/2019 6:36:00 PM","17TH AVE / WEWATTA ST","3140139","1699945","-105.00157590","39.75409890","6","612","union-station","1","0"
> "2019313041","2019313041544100","5441","0","traffic-accident","traffic-accident","5/19/2019 2:07:00 PM","","5/19/2019 2:07:00 PM","I25 HWYNB / N SPEER BLVD","3137004","1700303","-105.012719","39.75512840","1","123","jefferson-park","0","1"
> "2019311180","2019311180489900","4899","0","police-interference","all-other-crimes","5/18/2019 3:45:00 PM","","5/18/2019 6:44:00 PM","00 BLK N BROADWAY ST","3144104","1686687","-104.987740","39.71764270","3","311","baker","1","0"
> "2019313450","2019313450239901","2399","1","theft-bicycle","larceny","5/19/2019 6:15:00 PM","5/19/2019 6:30:00 PM","5/19/2019 6:37:00 PM","00 BLK S BROADWAY ST","3144116","1686063","-104.98770990","39.71592950","3","311","baker","1","0"
> "2019309513","2019309513570700","5707","0","criminal-trespassing","all-other-crimes","5/17/2019 10:00:00 AM","5/17/2019 10:15:00 AM","5/17/2019 8:33:00 PM","1200 N FEDERAL BLVD","3133835","1693021","-105.02412560","39.73518410","1","122","sun-valley","1","0"
> "2019310371","2019310371120500","1205","0","robbery-street","robbery","5/18/2019 3:31:00 AM","","5/18/2019 4:17:00 AM","1700 BLOCK N LOGAN ST","3145653","1696090","-104.98204320","39.74343160","6","621","north-capitol-hill","1","0"
> "2019311465","2019311465131500","1315","0","aggravated-assault","aggravated-assault","5/18/2019 6:18:00 PM","","5/18/2019 8:26:00 PM","","3170172","1711510","-104.89448810","39.78534550","5","511","stapleton","1","0"
> "2019308326","2019308326544100","5441","0","traffic-accident","traffic-accident","5/17/2019 9:39:00 AM","","5/17/2019 9:39:00 AM","STOUT ST / 20TH ST","3143901","1698322","-104.98822870","39.74958610","6","611","cbd","0","1"
> "2019308642","2019308642544100","5441","0","traffic-accident","traffic-accident","5/17/2019 12:00:00 PM","","5/17/2019 12:16:00 PM","1300 BLOCK N MONROE ST","3156150","1693837","-104.94476470","39.73707650","2","213","congress-park","0","1"
> "2019311000","2019311000540100","5401","0","traffic-accident-hit-and-run","traffic-accident","5/18/2019 1:59:00 PM","","5/18/2019 1:59:00 PM","1300 BLK N OSAGE ST","3139025","1694113","-105.00565080","39.73810570","1","123","lincoln-park","0","1"
> "2019313922","2019313922570700","5707","0","criminal-trespassing","all-other-crimes","5/20/2019 12:20:00 AM","","5/20/2019 1:08:00 AM","4700 N LIPAN ST","3140213","1710180","-105.00111290","39.78219440","1","112","sunnyside","1","0"
> "2019308741","2019308741230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","5/17/2019 12:00:00 PM","5/17/2019 12:50:00 PM","5/17/2019 1:37:00 PM","1500 BLOCK N LEYDEN ST","3164570","1695202","-104.91479450","39.74067860","2","222","south-park-hill","1","0"
> "2019313737","2019313737540100","5401","0","traffic-accident-hit-and-run","traffic-accident","5/19/2019 10:08:00 PM","","5/19/2019 10:27:00 PM","I25 HWYSB / E YALE AVE","3161681","1668521","-104.92566730","39.66748440","3","314","university-hills","0","1"
> "2019308182","2019308182544100","5441","0","traffic-accident","traffic-accident","5/17/2019 8:27:00 AM","","5/17/2019 10:10:00 AM","I25 HWYNB / W ALAMEDA AVE","3140977","1684324","-104.998902","39.71120360","3","312","baker","0","1"
> "2019308950","2019308950260700","2607","0","fraud-by-telephone","white-collar-crime","5/16/2019 3:09:00 PM","","5/17/2019 2:44:00 PM","1665 N LOGAN ST","3145546","1695811","-104.98242940","39.74266730","6","621","north-capitol-hill","1","0"
> "2019310417","2019310417544400","5444","0","traf-habitual-offender","all-other-crimes","5/18/2019 5:13:00 AM","","5/18/2019 6:05:00 AM","W WARREN AVE / S SHERIDAN BLVD","3125746","1671302","-105.05326680","39.67567330","4","421","harvey-park","1","0"
> "2019310070","2019310070357200","3572","0","drug-methampetamine-possess","drug-alcohol","5/17/2019 11:23:00 PM","","5/18/2019 12:30:00 AM","890 S MONACO ST","3165578","1680949","-104.91153850","39.70153360","3","322","washington-virginia-vale","1","0"
> "2019308218","2019308218240400","2404","0","theft-of-motor-vehicle","auto-theft","5/16/2019 7:00:00 PM","5/17/2019 9:00:00 AM","5/17/2019 10:05:00 AM","1272 N TENNYSON ST","3128305","1693331","-105.04378260","39.736113","1","122","west-colfax","1","0"
> "2019311541","2019311541544100","5441","0","traffic-accident","traffic-accident","5/18/2019 7:08:00 PM","","5/18/2019 9:18:00 PM","N COLORADO BLVD / E 18TH AVE","3157291","1696714","-104.94064470","39.74495510","2","213","south-park-hill","0","1"
> "2019120767","2019120767131302","1313","2","assault-dv","other-crimes-against-persons","2/23/2019 7:00:00 AM","","2/24/2019 6:36:00 AM","1500 BLOCK N WILLIAMS ST","3150197","1695164","-104.965904","39.74081730","6","622","city-park-west","1","0"
> "2019312466","2019312466230800","2308","0","theft-from-bldg","larceny","5/19/2019 3:45:00 AM","5/19/2019 5:45:00 AM","5/19/2019 7:31:00 AM","1700 BASSETT ST","3139558","1700774","-105.00362620","39.75638340","6","612","union-station","1","0"
> "2019310962","2019310962131600","1316","0","threats-to-injure","public-disorder","5/18/2019 1:35:00 PM","","5/18/2019 1:45:00 PM","1300 BLK N GRANT ST","3145322","1693874","-104.98326510","39.73735340","6","623","capitol-hill","1","0"
> "2019309854","2019309854549900","5499","0","traf-other","all-other-crimes","5/17/2019 9:34:00 PM","","5/17/2019 10:46:00 PM","N HIMALAYA RD / E 38TH AVE","3209861","1705954","-104.75343350","39.76928290","5","523","gateway-green-valley-ranch","1","0"
> "2019310560","2019310560299901","2999","1","criminal-mischief-mtr-veh","public-disorder","5/17/2019 3:00:00 PM","5/17/2019 8:00:00 PM","5/18/2019 8:47:00 AM","6301 W HAMPDEN AVE","3121969","1663455","-105.06681790","39.65418150","4","423","bear-valley","1","0"
> "2019309261","2019309261410400","4104","0","liquor-possession","drug-alcohol","5/17/2019 4:30:00 PM","","5/17/2019 4:46:00 PM","E COLFAX AVE / N HIGH ST","3150518","1694868","-104.96476880","39.73999960","6","622","cheesman-park","1","0"
> "2019310936","2019310936239900","2399","0","theft-other","larceny","5/11/2019 11:55:00 AM","","5/18/2019 1:59:00 PM","4555 N GENEVA ST","3177244","1709502","-104.86937460","39.77970130","5","511","stapleton","1","0"
> "2019312350","2019312350299900","2999","0","criminal-mischief-other","public-disorder","5/19/2019 3:45:00 AM","","5/19/2019 3:45:00 AM","1962 WAZEE ST","3141898","1700131","-104.99531630","39.75458280","6","612","union-station","1","0"
> "2019308812","2019308812355000","3550","0","drug-poss-paraphernalia","drug-alcohol","5/17/2019 1:20:00 PM","","5/17/2019 3:28:00 PM","N COLORADO BLVD / E BRUCE RANDOLPH AVE","3157268","1703824","-104.94057070","39.76447360","2","212","clayton","1","0"
> "2019309505","2019309505570700","5707","0","criminal-trespassing","all-other-crimes","5/17/2019 6:35:00 PM","","5/17/2019 7:55:00 PM","500 BLOCK 16TH ST","3143046","1696397","-104.99130770","39.74431480","6","611","cbd","1","0"
> "2019310348","2019310348540100","5401","0","traffic-accident-hit-and-run","traffic-accident","5/18/2019 3:02:00 AM","","5/18/2019 3:18:00 AM","4800 BLK W 38TH AVE","3126745","1705359","-105.04911720","39.76915330","1","113","west-highland","0","1"
> "2019312106","2019312106131500","1315","0","aggravated-assault","aggravated-assault","5/19/2019 12:29:00 AM","","5/19/2019 1:46:00 AM","","3175497","1663680","-104.87670870","39.65394470","3","323","hampden","1","0"
> "20196004378","20196004378230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","5/16/2019 3:20:00 PM","5/17/2019 3:20:00 PM","5/17/2019 3:54:00 PM","278 S LINCOLN ST","3144603","1684455","-104.98601110","39.71150760","3","311","speer","1","0"
> "2019182259","2019182259131303","1313","3","assault-police-simple","other-crimes-against-persons","3/23/2019 1:29:00 AM","","3/23/2019 1:29:00 AM","2012 LARIMER ST","3142829","1699559","-104.99201650","39.75299840","6","612","five-points","1","0"
> "2019312481","2019312481131302","1313","2","assault-dv","other-crimes-against-persons","5/19/2019 12:01:00 AM","","5/19/2019 6:53:00 AM","8000 W STANFORD AVE","3116532","1656605","-105.08623830","39.63544580","4","423","marston","1","0"
> "2019307064","2019307064570700","5707","0","criminal-trespassing","all-other-crimes","5/16/2019 6:30:00 PM","","5/16/2019 6:30:00 PM","1701 WEWATTA ST","3140198","1700083","-105.00136340","39.75447680","6","612","union-station","1","0"
> "201994226","201994226131303","1313","3","assault-police-simple","other-crimes-against-persons","2/11/2019 12:51:00 PM","","2/12/2019 6:51:00 AM","","3157649","1695197","-104.93940490","39.74078470","2","222","south-park-hill","1","0"
> "2019307753","2019307753549900","5499","0","traf-other","all-other-crimes","5/17/2019 12:47:00 AM","","5/17/2019 2:14:00 AM","PARK AVE / E COLFAX AVE","3149479","1694866","-104.96846330","39.74001080","6","622","cheesman-park","1","0"
> "2019307785","2019307785739902","7399","2","public-order-crimes-other","all-other-crimes","5/17/2019 1:20:00 AM","","5/17/2019 1:41:00 AM","","3141489","1697395","-104.99682480","39.74707830","6","611","cbd","1","0"
> "2019309153","2019309153570700","5707","0","criminal-trespassing","all-other-crimes","5/17/2019 4:00:00 PM","","5/17/2019 6:43:00 PM","2650 ARKINS CT","3143421","1704027","-104.98982180","39.76525460","6","612","five-points","1","0"
> "2019307985","2019307985299900","2999","0","criminal-mischief-other","public-disorder","5/16/2019 7:00:00 PM","5/17/2019 6:00:00 AM","5/17/2019 7:33:00 AM","1123 W 3RD AVE","3139716","1688258","-105.00330760","39.72202230","3","311","baker","1","0"
> "2019308459","2019308459410400","4104","0","liquor-possession","drug-alcohol","5/17/2019 10:30:00 AM","","5/17/2019 3:24:00 PM","E COLFAX AVE / N HIGH ST","3150518","1694868","-104.96476880","39.73999960","6","622","cheesman-park","1","0"
> "20195001958","20195001958260700","2607","0","fraud-by-telephone","white-collar-crime","6/1/2018 12:00:00 PM","5/10/2019 12:00:00 PM","5/17/2019 3:19:00 PM","1295 W 10TH AVE","3139632","1691985","-105.00353380","39.73225490","1","123","lincoln-park","1","0"
31642a32340,32391
> "2019312687","2019312687299900","2999","0","criminal-mischief-other","public-disorder","5/19/2019 10:00:00 AM","","5/19/2019 10:11:00 AM","4260 N FILLMORE ST","3153826","1708092","-104.95272280","39.77624740","2","212","elyria-swansea","1","0"
> "2019310897","2019310897549900","5499","0","traf-other","all-other-crimes","5/18/2019 12:52:00 PM","","5/18/2019 1:10:00 PM","E ALAMEDA AVE / S DOWNING ST","3148153","1684330","-104.97339560","39.71110870","3","312","washington-park-west","1","0"
> "2019310937","2019310937131300","1313","0","assault-simple","other-crimes-against-persons","5/18/2019 1:00:00 PM","","5/18/2019 4:00:00 PM","2700 BLOCK W 10TH AVE","3134658","1692199","-105.02121470","39.73291560","1","122","sun-valley","1","0"
> "2019311456","2019311456531200","5312","0","disturbing-the-peace","public-disorder","5/18/2019 6:00:00 PM","","5/18/2019 7:52:00 PM","200 16TH ST","3143897","1695450","-104.98830040","39.741702","6","611","cbd","1","0"
> "2019308869","2019308869544100","5441","0","traffic-accident","traffic-accident","5/17/2019 1:49:00 PM","","5/17/2019 2:45:00 PM","I70 HWYEB / N HOLLY ST","3162374","1708901","-104.92229350","39.77832290","2","221","northeast-park-hill","0","1"
> "2019293769","2019293769540100","5401","0","traffic-accident-hit-and-run","traffic-accident","5/10/2019 6:25:00 PM","","5/15/2019 8:23:00 PM","W COLFAX AVE / N BROADWAY ST","3144156","1694853","-104.98739140","39.74005910","6","611","civic-center","0","1"
> "2019179526","2019179526131303","1313","3","assault-police-simple","other-crimes-against-persons","3/21/2019 7:57:00 PM","","3/21/2019 11:11:00 PM","15TH ST / BLAKE WAZEE ALY","3140361","1698438","-105.00081580","39.74995860","6","612","union-station","1","0"
> "2019308254","2019308254540100","5401","0","traffic-accident-hit-and-run","traffic-accident","5/17/2019 9:10:00 AM","","5/17/2019 10:46:00 AM","","3207650","1711198","-104.76114690","39.78372780","5","523","gateway-green-valley-ranch","0","1"
> "2019184695","2019184695131302","1313","2","assault-dv","other-crimes-against-persons","3/24/2019 9:30:00 AM","","3/24/2019 10:31:00 AM","","3133645","1679018","-105.02506140","39.69674560","4","421","mar-lee","1","0"
> "2019309715","2019309715400400","4004","0","prostitution-engaging-in","public-disorder","5/17/2019 8:07:00 PM","","5/17/2019 8:07:00 PM","4100 N KITTREDGE ST","3196482","1707421","-104.80098630","39.77360220","5","522","gateway-green-valley-ranch","1","0"
> "2019310282","2019310282521300","5213","0","weapon-unlawful-discharge-of","all-other-crimes","5/18/2019 2:02:00 AM","","5/18/2019 2:38:00 AM","3200 BLOCK N LEYDEN ST","3164461","1703048","-104.91500250","39.762219","2","221","northeast-park-hill","1","0"
> "2019309020","2019309020220400","2204","0","burglary-residence-no-force","burglary","5/13/2019 12:00:00 AM","5/17/2019 2:00:00 PM","5/17/2019 6:45:00 PM","1642 N PEARL ST","3146341","1695767","-104.97960320","39.74253410","6","621","north-capitol-hill","1","0"
> "2019308948","2019308948544400","5444","0","traf-habitual-offender","all-other-crimes","5/17/2019 2:24:00 PM","","5/17/2019 2:50:00 PM","E MLK BLVD / N UINTA ST","3170773","1702315","-104.89256840","39.76009310","5","512","stapleton","1","0"
> "2019310488","2019310488540100","5401","0","traffic-accident-hit-and-run","traffic-accident","5/17/2019 6:00:00 PM","","5/18/2019 7:50:00 AM","4500 BLKN N WYANDOT ST","3136547","1708561","-105.01418730","39.77780460","1","111","sunnyside","0","1"
> "20198023306","20198023306501601","5016","1","violation-of-court-order","all-other-crimes","5/17/2019 9:54:00 AM","","5/17/2019 10:15:00 AM","8400 PENA BLVD","3231977","1735292","-104.67381230","39.84929170","7","759","dia","1","0"
